2021-1-1,24
2021-1-2,26
2021-1-3,28
2021-1-4,29
2021-1-5,26
2021-1-6,29
2021-1-7,27
2021-1-8,28
2021-1-9,26
2021-1-10,25
2021-1-11,29
2021-1-12,26
2021-1-13,29
2021-1-14,25
2021-1-15,24
2021-1-16,27
2021-1-17,26
2021-1-18,27
2021-1-19,27
2021-1-20,26
2021-1-21,28
2021-1-22,27
2021-1-23,26
2021-1-24,27
2021-1-25,25
2021-1-26,26
2021-1-27,24
2021-1-28,26
2021-1-29,29
2021-1-30,29
2021-1-31,25
2021-2-1,25
2021-2-2,27
2021-2-3,26
2021-2-4,28
2021-2-5,28
2021-2-6,29
2021-2-7,29
2021-2-8,26
2021-2-9,27
2021-2-10,27
2021-2-11,26
2021-2-12,28
2021-2-13,27
2021-2-14,25
2021-2-15,28
2021-2-16,26
2021-2-17,29
2021-2-18,29
2021-2-19,28
2021-2-20,25
2021-2-21,28
2021-2-22,24
2021-2-23,28
2021-2-24,25
2021-2-25,29
2021-2-26,28
2021-2-27,27
2021-2-28,25
2021-3-1,28
2021-3-2,26
2021-3-3,24
2021-3-4,28
2021-3-5,26
2021-3-6,29
2021-3-7,26
2021-3-8,26
2021-3-9,25
2021-3-10,29
2021-3-11,29
2021-3-12,25
2021-3-13,27
2021-3-14,24
2021-3-15,27
2021-3-16,25
2021-3-17,26
2021-3-18,29
2021-3-19,26
2021-3-20,25
2021-3-21,29
2021-3-22,28
2021-3-23,26
2021-3-24,25
2021-3-25,27
2021-3-26,25
2021-3-27,29
2021-3-28,26
2021-3-29,26
2021-3-30,25
2021-3-31,24
2021-4-1,66
2021-4-2,57
2021-4-3,60
2021-4-4,62
2021-4-5,57
2021-4-6,61
2021-4-7,66
2021-4-8,59
2021-4-9,57
2021-4-10,67
2021-4-11,68
2021-4-12,60
2021-4-13,65
2021-4-14,63
2021-4-15,62
2021-4-16,68
2021-4-17,63
2021-4-18,64
2021-4-19,63
2021-4-20,63
2021-4-21,57
2021-4-22,60
2021-4-23,59
2021-4-24,59
2021-4-25,63
2021-4-26,64
2021-4-27,65
2021-4-28,58
2021-4-29,67
2021-4-30,67
2021-5-1,67
2021-5-2,66
2021-5-3,66
2021-5-4,64
2021-5-5,66
2021-5-6,67
2021-5-7,68
2021-5-8,58
2021-5-9,57
2021-5-10,61
2021-5-11,65
2021-5-12,65
2021-5-13,68
2021-5-14,64
2021-5-15,68
2021-5-16,58
2021-5-17,66
2021-5-18,68
2021-5-19,61
2021-5-20,59
2021-5-21,66
2021-5-22,59
2021-5-23,57
2021-5-24,57
2021-5-25,64
2021-5-26,62
2021-5-27,65
2021-5-28,57
2021-5-29,63
2021-5-30,68
2021-5-31,68
2021-6-1,62
2021-6-2,60
2021-6-3,66
2021-6-4,68
2021-6-5,57
2021-6-6,67
2021-6-7,69
2021-6-8,57
2021-6-9,57
2021-6-10,59
2021-6-11,60
2021-6-12,59
2021-6-13,63
2021-6-14,65
2021-6-15,58
2021-6-16,68
2021-6-17,59
2021-6-18,61
2021-6-19,64
2021-6-20,60
2021-6-21,69
2021-6-22,63
2021-6-23,60
2021-6-24,57
2021-6-25,60
2021-6-26,59
2021-6-27,62
2021-6-28,63
2021-6-29,65
2021-6-30,63
2021-7-1,93
2021-7-2,83
2021-7-3,96
2021-7-4,91
2021-7-5,88
2021-7-6,83
2021-7-7,82
2021-7-8,96
2021-7-9,82
2021-7-10,92
2021-7-11,88
2021-7-12,88
2021-7-13,80
2021-7-14,91
2021-7-15,87
2021-7-16,86
2021-7-17,81
2021-7-18,94
2021-7-19,93
2021-7-20,91
2021-7-21,94
2021-7-22,95
2021-7-23,93
2021-7-24,83
2021-7-25,80
2021-7-26,96
2021-7-27,89
2021-7-28,93
2021-7-29,88
2021-7-30,91
2021-7-31,92
2021-8-1,83
2021-8-2,88
2021-8-3,84
2021-8-4,85
2021-8-5,84
2021-8-6,90
2021-8-7,79
2021-8-8,84
2021-8-9,87
2021-8-10,85
2021-8-11,95
2021-8-12,91
2021-8-13,88
2021-8-14,92
2021-8-15,81
2021-8-16,89
2021-8-17,89
2021-8-18,91
2021-8-19,84
2021-8-20,88
2021-8-21,81
2021-8-22,89
2021-8-23,89
2021-8-24,96
2021-8-25,94
2021-8-26,87
2021-8-27,86
2021-8-28,85
2021-8-29,96
2021-8-30,83
2021-8-31,79
2021-9-1,88
2021-9-2,90
2021-9-3,89
2021-9-4,85
2021-9-5,91
2021-9-6,82
2021-9-7,81
2021-9-8,91
2021-9-9,95
2021-9-10,95
2021-9-11,83
2021-9-12,80
2021-9-13,87
2021-9-14,85
2021-9-15,88
2021-9-16,88
2021-9-17,81
2021-9-18,87
2021-9-19,82
2021-9-20,81
2021-9-21,91
2021-9-22,94
2021-9-23,86
2021-9-24,90
2021-9-25,96
2021-9-26,95
2021-9-27,86
2021-9-28,84
2021-9-29,79
2021-9-30,96
2021-10-1,92
2021-10-2,103
2021-10-3,102
2021-10-4,93
2021-10-5,92
2021-10-6,92
2021-10-7,107
2021-10-8,98
2021-10-9,101
2021-10-10,88
2021-10-11,93
2021-10-12,89
2021-10-13,90
2021-10-14,98
2021-10-15,104
2021-10-16,91
2021-10-17,92
2021-10-18,90
2021-10-19,89
2021-10-20,98
2021-10-21,91
2021-10-22,97
2021-10-23,89
2021-10-24,104
2021-10-25,96
2021-10-26,93
2021-10-27,106
2021-10-28,107
2021-10-29,90
2021-10-30,99
2021-10-31,102
2021-11-1,93
2021-11-2,89
2021-11-3,106
2021-11-4,107
2021-11-5,99
2021-11-6,89
2021-11-7,93
2021-11-8,98
2021-11-9,91
2021-11-10,94
2021-11-11,100
2021-11-12,95
2021-11-13,103
2021-11-14,104
2021-11-15,101
2021-11-16,91
2021-11-17,97
2021-11-18,106
2021-11-19,93
2021-11-20,101
2021-11-21,96
2021-11-22,103
2021-11-23,102
2021-11-24,98
2021-11-25,103
2021-11-26,100
2021-11-27,101
2021-11-28,89
2021-11-29,100
2021-11-30,90
2021-12-1,91
2021-12-2,103
2021-12-3,103
2021-12-4,89
2021-12-5,108
2021-12-6,98
2021-12-7,93
2021-12-8,99
2021-12-9,89
2021-12-10,93
2021-12-11,104
2021-12-12,107
2021-12-13,107
2021-12-14,106
2021-12-15,95
2021-12-16,98
2021-12-17,103
2021-12-18,96
2021-12-19,99
2021-12-20,91
2021-12-21,101
2021-12-22,94
2021-12-23,103
2021-12-24,102
2021-12-25,92
2021-12-26,93
2021-12-27,97
2021-12-28,98
2021-12-29,106
2021-12-30,90
2021-12-31,101
2022-1-1,218
2022-1-2,191
2022-1-3,200
2022-1-4,199
2022-1-5,220
2022-1-6,192
2022-1-7,231
2022-1-8,215
2022-1-9,198
2022-1-10,220
2022-1-11,217
2022-1-12,201
2022-1-13,207
2022-1-14,195
2022-1-15,201
2022-1-16,224
2022-1-17,210
2022-1-18,220
2022-1-19,219
2022-1-20,195
2022-1-21,206
2022-1-22,199
2022-1-23,202
2022-1-24,206
2022-1-25,229
2022-1-26,205
2022-1-27,193
2022-1-28,191
2022-1-29,219
2022-1-30,221
2022-1-31,202
2022-2-1,192
2022-2-2,217
2022-2-3,228
2022-2-4,219
2022-2-5,210
2022-2-6,224
2022-2-7,218
2022-2-8,192
2022-2-9,210
2022-2-10,212
2022-2-11,202
2022-2-12,197
2022-2-13,224
2022-2-14,221
2022-2-15,197
2022-2-16,193
2022-2-17,213
2022-2-18,202
2022-2-19,192
2022-2-20,223
2022-2-21,207
2022-2-22,205
2022-2-23,189
2022-2-24,208
2022-2-25,193
2022-2-26,193
2022-2-27,227
2022-2-28,222
2022-3-1,226
2022-3-2,191
2022-3-3,226
2022-3-4,227
2022-3-5,215
2022-3-6,190
2022-3-7,213
2022-3-8,205
2022-3-9,218
2022-3-10,219
2022-3-11,208
2022-3-12,228
2022-3-13,209
2022-3-14,200
2022-3-15,196
2022-3-16,214
2022-3-17,209
2022-3-18,193
2022-3-19,200
2022-3-20,205
2022-3-21,207
2022-3-22,225
2022-3-23,206
2022-3-24,203
2022-3-25,194
2022-3-26,204
2022-3-27,218
2022-3-28,198
2022-3-29,228
2022-3-30,212
2022-3-31,222
2022-4-1,268
2022-4-2,283
2022-4-3,258
2022-4-4,261
2022-4-5,256
2022-4-6,242
2022-4-7,293
2022-4-8,261
2022-4-9,247
2022-4-10,252
2022-4-11,283
2022-4-12,273
2022-4-13,261
2022-4-14,295
2022-4-15,243
2022-4-16,280
2022-4-17,246
2022-4-18,295
2022-4-19,278
2022-4-20,283
2022-4-21,273
2022-4-22,249
2022-4-23,282
2022-4-24,257
2022-4-25,293
2022-4-26,269
2022-4-27,244
2022-4-28,280
2022-4-29,253
2022-4-30,296
2022-5-1,250
2022-5-2,252
2022-5-3,270
2022-5-4,245
2022-5-5,291
2022-5-6,251
2022-5-7,259
2022-5-8,295
2022-5-9,245
2022-5-10,251
2022-5-11,256
2022-5-12,260
2022-5-13,270
2022-5-14,243
2022-5-15,274
2022-5-16,263
2022-5-17,291
2022-5-18,281
2022-5-19,267
2022-5-20,264
2022-5-21,275
2022-5-22,277
2022-5-23,261
2022-5-24,246
2022-5-25,268
2022-5-26,286
2022-5-27,292
2022-5-28,271
2022-5-29,260
2022-5-30,249
2022-5-31,253
2022-6-1,262
2022-6-2,277
2022-6-3,243
2022-6-4,279
2022-6-5,287
2022-6-6,263
2022-6-7,286
2022-6-8,289
2022-6-9,261
2022-6-10,257
2022-6-11,276
2022-6-12,268
2022-6-13,292
2022-6-14,284
2022-6-15,269
2022-6-16,288
2022-6-17,267
2022-6-18,260
2022-6-19,261
2022-6-20,258
2022-6-21,256
2022-6-22,282
2022-6-23,243
2022-6-24,274
2022-6-25,258
2022-6-26,267
2022-6-27,295
2022-6-28,275
2022-6-29,249
2022-6-30,277
2022-7-1,275
2022-7-2,293
2022-7-3,326
2022-7-4,332
2022-7-5,298
2022-7-6,286
2022-7-7,310
2022-7-8,326
2022-7-9,314
2022-7-10,315
2022-7-11,300
2022-7-12,305
2022-7-13,283
2022-7-14,302
2022-7-15,277
2022-7-16,306
2022-7-17,296
2022-7-18,291
2022-7-19,306
2022-7-20,278
2022-7-21,315
2022-7-22,293
2022-7-23,299
2022-7-24,284
2022-7-25,309
2022-7-26,319
2022-7-27,274
2022-7-28,286
2022-7-29,328
2022-7-30,331
2022-7-31,284
2022-8-1,291
2022-8-2,331
2022-8-3,326
2022-8-4,320
2022-8-5,295
2022-8-6,334
2022-8-7,306
2022-8-8,297
2022-8-9,324
2022-8-10,330
2022-8-11,325
2022-8-12,287
2022-8-13,316
2022-8-14,275
2022-8-15,294
2022-8-16,276
2022-8-17,294
2022-8-18,327
2022-8-19,277
2022-8-20,308
2022-8-21,323
2022-8-22,334
2022-8-23,289
2022-8-24,333
2022-8-25,328
2022-8-26,322
2022-8-27,280
2022-8-28,297
2022-8-29,334
2022-8-30,324
2022-8-31,299
2022-9-1,308
2022-9-2,277
2022-9-3,284
2022-9-4,314
2022-9-5,316
2022-9-6,303
2022-9-7,305
2022-9-8,292
2022-9-9,318
2022-9-10,274
2022-9-11,287
2022-9-12,297
2022-9-13,328
2022-9-14,311
2022-9-15,293
2022-9-16,294
2022-9-17,291
2022-9-18,329
2022-9-19,306
2022-9-20,309
2022-9-21,303
2022-9-22,324
2022-9-23,284
2022-9-24,334
2022-9-25,292
2022-9-26,327
2022-9-27,281
2022-9-28,279
2022-9-29,302
2022-9-30,296
2022-10-1,61
2022-10-2,69
2022-10-3,61
2022-10-4,61
2022-10-5,61
2022-10-6,65
2022-10-7,65
2022-10-8,59
2022-10-9,64
2022-10-10,67
2022-10-11,68
2022-10-12,64
2022-10-13,68
2022-10-14,59
2022-10-15,61
2022-10-16,61
2022-10-17,64
2022-10-18,63
2022-10-19,68
2022-10-20,63
2022-10-21,61
2022-10-22,62
2022-10-23,68
2022-10-24,59
2022-10-25,66
2022-10-26,66
2022-10-27,67
2022-10-28,70
2022-10-29,61
2022-10-30,70
2022-10-31,63
2022-11-1,59
2022-11-2,70
2022-11-3,60
2022-11-4,61
2022-11-5,68
2022-11-6,66
2022-11-7,58
2022-11-8,69
2022-11-9,69
2022-11-10,61
2022-11-11,61
2022-11-12,63
2022-11-13,62
2022-11-14,70
2022-11-15,66
2022-11-16,63
2022-11-17,65
2022-11-18,68
2022-11-19,69
2022-11-20,66
2022-11-21,66
2022-11-22,63
2022-11-23,68
2022-11-24,62
2022-11-25,59
2022-11-26,65
2022-11-27,68
2022-11-28,64
2022-11-29,60
2022-11-30,64
2022-12-1,69
2022-12-2,68
2022-12-3,66
2022-12-4,64
2022-12-5,69
2022-12-6,64
2022-12-7,60
2022-12-8,59
2022-12-9,59
2022-12-10,60
2022-12-11,63
2022-12-12,70
2022-12-13,59
2022-12-14,62
2022-12-15,61
2022-12-16,68
2022-12-17,60
2022-12-18,69
2022-12-19,68
2022-12-20,64
2022-12-21,60
2022-12-22,68
2022-12-23,70
2022-12-24,64
2022-12-25,63
2022-12-26,70
2022-12-27,60
2022-12-28,64
2022-12-29,68
2022-12-30,62
2022-12-31,58
2023-1-1,148
2023-1-2,135
2023-1-3,153
2023-1-4,136
2023-1-5,137
2023-1-6,152
2023-1-7,138
2023-1-8,157
2023-1-9,143
2023-1-10,141
2023-1-11,154
2023-1-12,141
2023-1-13,137
2023-1-14,150
2023-1-15,150
2023-1-16,134
2023-1-17,142
2023-1-18,148
2023-1-19,158
2023-1-20,132
2023-1-21,138
2023-1-22,149
2023-1-23,141
2023-1-24,133
2023-1-25,151
2023-1-26,133
2023-1-27,142
2023-1-28,157
2023-1-29,160
2023-1-30,146
2023-1-31,143
2023-2-1,139
2023-2-2,143
2023-2-3,147
2023-2-4,143
2023-2-5,146
2023-2-6,158
2023-2-7,131
2023-2-8,148
2023-2-9,136
2023-2-10,153
2023-2-11,134
2023-2-12,133
2023-2-13,145
2023-2-14,149
2023-2-15,157
2023-2-16,133
2023-2-17,139
2023-2-18,153
2023-2-19,156
2023-2-20,156
2023-2-21,157
2023-2-22,156
2023-2-23,150
2023-2-24,158
2023-2-25,137
2023-2-26,145
2023-2-27,138
2023-2-28,141
2023-3-1,156
2023-3-2,152
2023-3-3,140
2023-3-4,154
2023-3-5,155
2023-3-6,148
2023-3-7,141
2023-3-8,142
2023-3-9,146
2023-3-10,132
2023-3-11,160
2023-3-12,137
2023-3-13,133
2023-3-14,146
2023-3-15,160
2023-3-16,132
2023-3-17,144
2023-3-18,151
2023-3-19,143
2023-3-20,158
2023-3-21,135
2023-3-22,147
2023-3-23,156
2023-3-24,143
2023-3-25,143
2023-3-26,135
2023-3-27,153
2023-3-28,147
2023-3-29,149
2023-3-30,151
2023-3-31,154
2023-4-1,244
2023-4-2,248
2023-4-3,238
2023-4-4,258
2023-4-5,265
2023-4-6,239
2023-4-7,275
2023-4-8,258
2023-4-9,239
2023-4-10,235
2023-4-11,261
2023-4-12,252
2023-4-13,262
2023-4-14,230
2023-4-15,259
2023-4-16,265
2023-4-17,259
2023-4-18,253
2023-4-19,259
2023-4-20,276
2023-4-21,230
2023-4-22,237
2023-4-23,228
2023-4-24,265
2023-4-25,230
2023-4-26,257
2023-4-27,229
2023-4-28,240
2023-4-29,253
2023-4-30,228
2023-5-1,233
2023-5-2,228
2023-5-3,235
2023-5-4,242
2023-5-5,241
2023-5-6,271
2023-5-7,273
2023-5-8,250
2023-5-9,242
2023-5-10,260
2023-5-11,276
2023-5-12,245
2023-5-13,249
2023-5-14,266
2023-5-15,267
2023-5-16,232
2023-5-17,277
2023-5-18,241
2023-5-19,271
2023-5-20,247
2023-5-21,234
2023-5-22,251
2023-5-23,252
2023-5-24,248
2023-5-25,271
2023-5-26,255
2023-5-27,274
2023-5-28,271
2023-5-29,273
2023-5-30,259
2023-5-31,250
2023-6-1,239
2023-6-2,241
2023-6-3,275
2023-6-4,255
2023-6-5,243
2023-6-6,251
2023-6-7,270
2023-6-8,258
2023-6-9,238
2023-6-10,261
2023-6-11,239
2023-6-12,239
2023-6-13,254
2023-6-14,239
2023-6-15,231
2023-6-16,227
2023-6-17,276
2023-6-18,231
2023-6-19,262
2023-6-20,264
2023-6-21,229
2023-6-22,250
2023-6-23,235
2023-6-24,247
2023-6-25,275
2023-6-26,229
2023-6-27,244
2023-6-28,233
2023-6-29,274
2023-6-30,244
2023-7-1,309
2023-7-2,331
2023-7-3,341
2023-7-4,328
2023-7-5,324
2023-7-6,339
2023-7-7,317
2023-7-8,325
2023-7-9,358
2023-7-10,330
2023-7-11,346
2023-7-12,311
2023-7-13,348
2023-7-14,323
2023-7-15,338
2023-7-16,325
2023-7-17,331
2023-7-18,335
2023-7-19,311
2023-7-20,341
2023-7-21,328
2023-7-22,299
2023-7-23,317
2023-7-24,316
2023-7-25,347
2023-7-26,354
2023-7-27,295
2023-7-28,310
2023-7-29,342
2023-7-30,347
2023-7-31,329
2023-8-1,359
2023-8-2,345
2023-8-3,317
2023-8-4,339
2023-8-5,321
2023-8-6,329
2023-8-7,327
2023-8-8,308
2023-8-9,308
2023-8-10,302
2023-8-11,325
2023-8-12,359
2023-8-13,323
2023-8-14,337
2023-8-15,350
2023-8-16,333
2023-8-17,333
2023-8-18,306
2023-8-19,317
2023-8-20,345
2023-8-21,311
2023-8-22,295
2023-8-23,347
2023-8-24,356
2023-8-25,358
2023-8-26,311
2023-8-27,337
2023-8-28,308
2023-8-29,347
2023-8-30,339
2023-8-31,300
2023-9-1,331
2023-9-2,345
2023-9-3,300
2023-9-4,326
2023-9-5,324
2023-9-6,302
2023-9-7,343
2023-9-8,305
2023-9-9,311
2023-9-10,298
2023-9-11,355
2023-9-12,328
2023-9-13,296
2023-9-14,319
2023-9-15,313
2023-9-16,301
2023-9-17,317
2023-9-18,312
2023-9-19,319
2023-9-20,323
2023-9-21,357
2023-9-22,305
2023-9-23,324
2023-9-24,347
2023-9-25,318
2023-9-26,297
2023-9-27,349
2023-9-28,345
2023-9-29,338
2023-9-30,339
2023-10-1,115
2023-10-2,100
2023-10-3,115
2023-10-4,106
2023-10-5,104
2023-10-6,106
2023-10-7,101
2023-10-8,100
2023-10-9,114
2023-10-10,115
2023-10-11,113
2023-10-12,104
2023-10-13,112
2023-10-14,98
2023-10-15,106
2023-10-16,111
2023-10-17,99
2023-10-18,97
2023-10-19,109
2023-10-20,113
2023-10-21,110
2023-10-22,95
2023-10-23,100
2023-10-24,100
2023-10-25,104
2023-10-26,95
2023-10-27,105
2023-10-28,97
2023-10-29,114
2023-10-30,106
2023-10-31,114
2023-11-1,98
2023-11-2,99
2023-11-3,98
2023-11-4,95
2023-11-5,111
2023-11-6,97
2023-11-7,106
2023-11-8,108
2023-11-9,107
2023-11-10,105
2023-11-11,101
2023-11-12,106
2023-11-13,107
2023-11-14,105
2023-11-15,101
2023-11-16,109
2023-11-17,114
2023-11-18,106
2023-11-19,115
2023-11-20,99
2023-11-21,101
2023-11-22,111
2023-11-23,101
2023-11-24,105
2023-11-25,115
2023-11-26,95
2023-11-27,95
2023-11-28,112
2023-11-29,98
2023-11-30,104
2023-12-1,106
2023-12-2,100
2023-12-3,104
2023-12-4,102
2023-12-5,99
2023-12-6,104
2023-12-7,105
2023-12-8,95
2023-12-9,112
2023-12-10,104
2023-12-11,107
2023-12-12,114
2023-12-13,98
2023-12-14,106
2023-12-15,105
2023-12-16,115
2023-12-17,96
2023-12-18,101
2023-12-19,99
2023-12-20,97
2023-12-21,114
2023-12-22,108
2023-12-23,112
2023-12-24,105
2023-12-25,105
2023-12-26,102
2023-12-27,113
2023-12-28,103
2023-12-29,95
2023-12-30,115
2023-12-31,102
2024-1-1,104
2024-1-2,94
2024-1-3,107
2024-1-4,99
2024-1-5,94
2024-1-6,103
2024-1-7,94
2024-1-8,100
2024-1-9,105
2024-1-10,93
2024-1-11,92
2024-1-12,104
2024-1-13,103
2024-1-14,96
2024-1-15,99
2024-1-16,106
2024-1-17,101
2024-1-18,96
2024-1-19,109
2024-1-20,93
2024-1-21,104
2024-1-22,107
2024-1-23,103
2024-1-24,109
2024-1-25,95
2024-1-26,90
2024-1-27,104
2024-1-28,106
2024-1-29,98
2024-1-30,93
2024-1-31,100
2024-2-1,100
2024-2-2,90
2024-2-3,106
2024-2-4,99
2024-2-5,90
2024-2-6,97
2024-2-7,91
2024-2-8,105
2024-2-9,92
2024-2-10,101
2024-2-11,101
2024-2-12,101
2024-2-13,108
2024-2-14,103
2024-2-15,98
2024-2-16,96
2024-2-17,99
2024-2-18,109
2024-2-19,97
2024-2-20,100
2024-2-21,103
2024-2-22,93
2024-2-23,94
2024-2-24,91
2024-2-25,99
2024-2-26,102
2024-2-27,92
2024-2-28,97
2024-2-29,107
2024-3-1,109
2024-3-2,110
2024-3-3,95
2024-3-4,102
2024-3-5,108
2024-3-6,106
2024-3-7,97
2024-3-8,99
2024-3-9,96
2024-3-10,109
2024-3-11,99
2024-3-12,92
2024-3-13,93
2024-3-14,94
2024-3-15,105
2024-3-16,102
2024-3-17,103
2024-3-18,110
2024-3-19,105
2024-3-20,98
2024-3-21,101
2024-3-22,110
2024-3-23,108
2024-3-24,104
2024-3-25,103
2024-3-26,100
2024-3-27,91
2024-3-28,103
2024-3-29,92
2024-3-30,92
2024-3-31,105
2024-4-1,285
2024-4-2,310
2024-4-3,288
2024-4-4,265
2024-4-5,265
2024-4-6,316
2024-4-7,311
2024-4-8,292
2024-4-9,278
2024-4-10,303
2024-4-11,304
2024-4-12,265
2024-4-13,295
2024-4-14,291
2024-4-15,279
2024-4-16,297
2024-4-17,312
2024-4-18,292
2024-4-19,279
2024-4-20,317
2024-4-21,301
2024-4-22,265
2024-4-23,270
2024-4-24,283
2024-4-25,306
2024-4-26,300
2024-4-27,301
2024-4-28,304
2024-4-29,291
2024-4-30,311
2024-5-1,286
2024-5-2,295
2024-5-3,268
2024-5-4,274
2024-5-5,289
2024-5-6,290
2024-5-7,264
2024-5-8,301
2024-5-9,270
2024-5-10,285
2024-5-11,281
2024-5-12,291
2024-5-13,281
2024-5-14,302
2024-5-15,295
2024-5-16,302
2024-5-17,277
2024-5-18,289
2024-5-19,317
2024-5-20,268
2024-5-21,261
2024-5-22,298
2024-5-23,283
2024-5-24,275
2024-5-25,279
2024-5-26,291
2024-5-27,278
2024-5-28,272
2024-5-29,263
2024-5-30,266
2024-5-31,297
2024-6-1,275
2024-6-2,308
2024-6-3,266
2024-6-4,282
2024-6-5,266
2024-6-6,312
2024-6-7,269
2024-6-8,272
2024-6-9,309
2024-6-10,297
2024-6-11,276
2024-6-12,282
2024-6-13,308
2024-6-14,278
2024-6-15,318
2024-6-16,280
2024-6-17,307
2024-6-18,279
2024-6-19,315
2024-6-20,262
2024-6-21,313
2024-6-22,287
2024-6-23,293
2024-6-24,306
2024-6-25,296
2024-6-26,302
2024-6-27,304
2024-6-28,279
2024-6-29,287
2024-6-30,310
